date,open,high,low,close,adj_close
2005-05-02,79.96090698242188,79.967777943541,79.35638818812441,79.73421243456033,56026400
2005-05-03,80.09827423095703,80.27001152786775,79.47315319552534,79.73419200006734,86000300
2005-05-04,80.716552734375,80.88829008061836,79.87847364614619,80.13264680534918,81055700
2005-05-05,80.68905639648438,81.0600096117641,80.19445210944474,80.83331510670315,96906700
2005-05-06,80.43487548828125,81.05313078708944,80.41426785182202,81.01191551417098,67415400
2005-05-09,80.93639373779297,81.11500208378791,80.4074449036271,80.51735410354081,43750500
2005-05-10,80.09827423095703,80.71652954803689,79.9540155304728,80.6203570810474,74613500
2005-05-11,80.53793334960938,80.64784775177128,79.58307425510833,80.32498074667966,91647400
2005-05-12,79.6517562866211,80.77835253614748,79.6517562866211,80.59287856135012,95086800
2005-05-13,79.49378967285156,80.11204521423385,78.86179744877559,79.89222160407662,85267000
2005-05-16,80.23565673828125,80.26313009011469,79.45253518588582,79.48000853771927,49207000
2005-05-17,80.7715072631836,80.85393783240048,79.79604042672722,79.96777776727268,61071800
2005-05-18,81.60272979736328,81.80194577655664,81.0669100386405,81.12186201416975,77944900
2005-05-19,81.9461669921875,82.02860277922296,81.54086425718761,81.76068778160928,61768100
2005-05-20,81.82942962646484,82.01490369290006,81.56838545169285,81.98055412011145,46345500
2005-05-23,82.28279876708984,82.46140707960022,81.87750113444064,81.89123781647619,51047900
2005-05-24,82.09043884277344,82.31713336269141,81.88435196266491,82.04922356315456,50654100
2005-05-25,82.02861785888672,82.34461390577084,81.63018600981262,81.98739733728813,47608800
2005-05-26,82.46826934814453,82.57817851586753,82.17288092594073,82.28966105446125,43256200
2005-05-27,82.60568237304688,82.60568237304688,82.2965571757468,82.47516028302685,24596100
2005-05-31,82.0767593383789,82.55075110720261,82.02180209993216,82.48892814470807,43377200
2005-06-01,82.77737426757812,83.06589165863608,82.05607554892704,82.10416178077003,69611000
2005-06-02,82.95601654052734,83.01096851302383,82.50262739062498,82.59193417282242,39704500
2005-06-03,82.53694152832031,83.04528243250144,82.24842414278558,82.81172223687982,60999400
2005-06-06,82.46141052246094,82.5713197063583,82.12480676795197,82.39958234819947,36046400
2005-06-07,82.52324676513672,83.29263214053837,82.44081617417129,82.70185511391031,66501300
2005-06-08,82.3720703125,82.83919067602925,82.20719875254237,82.72928154372995,46881200
2005-06-09,82.76366424560547,82.83235813593275,82.04923625598445,82.25531792696628,56653300
2005-06-10,82.5712890625,82.8804193370664,82.15912060408445,82.8185911857506,36465300
2005-06-13,82.83232879638672,83.1758033673709,82.3033750221077,82.39268176480745,49383200
2005-06-14,83.02470397949219,83.2582642572096,82.69496596511756,82.7430522129422,33857100
2005-06-15,83.18270111083984,83.28574457000832,82.59192944302384,83.23079260065877,53195600
2005-06-16,83.39562225341797,83.56048857085607,83.06588437753604,83.16205683279208,46564500
2005-06-17,83.70465850830078,84.07710900270635,83.608097853695,83.82880867310264,51529400
2005-06-20,83.73226165771484,84.03573579498286,83.4149901320208,83.51155080235543,41019400
2005-06-21,83.78050231933594,83.90465244557049,83.47702306361607,83.80119313001514,39879800
2005-06-22,83.84944152832031,84.10464037460417,83.50458078249977,83.92531131337343,46310100
