date,open,high,low,close,adj_close
2015-10-01,163.28392028808594,163.589870995786,161.32074198361886,163.2414246127105,131079000
2015-10-02,165.72299194335938,165.74848675084516,160.72580219042987,161.27821994428882,211003300
2015-10-05,168.6720428466797,168.90150912336233,166.8533394329519,166.9638255972546,126320800
2015-10-06,168.09405517578125,169.10539216367266,167.4226704771853,168.5359866679384,110274500
2015-10-07,169.47085571289062,169.8277959254269,167.83061655639113,169.03741812292472,124307300
2015-10-08,171.00062561035156,171.28957538692606,168.77397982511127,169.07993046144202,153055200
2015-10-09,171.10264587402344,171.5870602664897,170.46524964276924,171.14514154967895,107069200
2015-10-12,171.26406860351562,171.46802703490093,170.74565264398544,171.17907727853472,56395600
2015-10-13,170.18478393554688,171.8080226898649,170.01481421058125,170.52472338547813,88038700
2015-10-14,169.36891174316406,170.71169462084586,169.07146796531063,170.12528804481013,99106200
2015-10-15,171.969482421875,171.9779763685802,169.66635201472724,170.0402931554766,134142200
2015-10-16,172.75135803222656,172.76834592608677,171.60403977162616,172.37741688157584,114580100
2015-10-19,172.8363037109375,172.8363037109375,171.78248390520096,172.09692846428615,76523900
2015-10-20,172.61538696289062,173.23578228863408,172.13946655038285,172.39442761932878,78448500
2015-10-21,171.5445556640625,173.1932761454747,171.37457298313572,173.04030729407003,102038000
2015-10-22,174.44256591796875,174.6550312918682,171.5445480735519,172.50488274543443,174911700
2015-10-23,176.35475158691406,176.72869271411736,175.3264264549621,176.13379226986535,144442300
2015-10-26,175.92137145996094,176.23581613845906,175.54743023803863,176.17633256289528,69033000
2015-10-27,175.5814208984375,175.92136036901158,174.89302207355672,175.24146846000386,77905800
2015-10-28,177.5785675048828,177.60406231384303,175.2499551674622,175.9213400831781,135906700
2015-10-29,177.47662353515625,177.8505647646889,176.94971342146607,177.06869354287548,90525500
2015-10-30,176.711669921875,177.9949689007674,176.55020715321908,177.67201742774458,131076900
2015-11-02,178.80235290527344,178.9978174110078,176.91565941762744,177.04314641795082,86270800
2015-11-03,179.32077026367188,179.88168194645053,178.21594775852338,178.44541398654317,95246100
2015-11-04,178.77691650390625,179.74575837073618,178.23300550792908,179.61828429662478,96224500
2015-11-05,178.59841918945312,179.3038059096818,177.69756792222552,178.8363794121978,78408700
2015-11-06,178.5048828125,178.7428559350105,177.16211321174407,178.24993476669562,110471500
2015-11-09,176.83917236328125,178.03748012203968,175.8788247734861,177.8844983175024,131008700
2015-11-10,177.2471160888672,177.28111781158165,176.08280995912102,176.35475890154848,75874600
2015-11-11,176.5502471923828,177.57007848265027,176.48225671065052,177.51908886331566,67846000
2015-11-12,174.0856170654297,175.97231053009182,174.06862917321232,175.49639019087195,121315200
2015-11-13,172.13096618652344,173.94117558029274,172.04598780554622,173.66922660616285,153577100
2015-11-16,174.74855041503906,174.80804695582387,171.82502422918668,171.9440173107563,117645200
2015-11-17,174.62106323242188,175.955339195351,174.11964800288172,175.06299489350653,121123700
2015-11-18,177.39166259765625,177.53613755786816,175.0630493981831,175.10553211693852,121342500
2015-11-19,177.2386474609375,177.66357828056675,176.9411907000532,177.27263622064964,88220500
2015-11-20,177.88446044921875,178.57284600345056,177.50202547107372,178.00344050837174,94011500
2015-11-23,177.6805877685547,178.45395204224405,177.21316125070283,177.9440428146548,64931200
2015-11-24,177.9185791015625,178.32650914851143,176.26984507832157,176.6607742576878,98874400
2015-11-25,177.8930206298828,178.24996091422446,177.62955266414372,178.0459894798045,51980100
2015-11-27,178.09695434570312,178.30092575177648,177.5020539544757,177.98646821309805,37317800
2015-11-30,177.35760498046875,178.3774362241042,177.24711883172347,178.2584561284777,112822700
2015-12-01,179.04884338378906,179.16783646206443,177.71456735754336,177.99502325377935,97858400
2015-12-02,177.22158813476562,179.32074672868623,176.96662713352347,178.99779526258916,108441300
2015-12-03,174.74002075195312,177.7485247082022,174.00913935487404,177.4765757758173,166224200
2015-12-04,178.14794921875,178.44540590708021,174.7400095449994,174.7400095449994,192913900
2015-12-07,177.0686798095703,178.24148006739864,176.09133113221046,177.81654924277078,102027100
2015-12-08,175.8788604736328,177.0176719373797,174.8845239298067,175.48793138863755,103372400
2015-12-09,174.51052856445312,177.34906239480108,173.52468627448687,175.23291590765456,162401500
2015-12-10,174.96092224121094,176.28670364704539,174.34052719214282,174.5784872922745,116128900
2015-12-11,171.570068359375,173.49075095622126,171.2556107411635,172.81936598085466,211173300
2015-12-14,172.4368896484375,172.5643766515536,169.9298008681057,171.73151602952814,182385200
2015-12-15,174.2471466064453,175.16499881593387,172.41144218746817,173.9666906840021,154069600
2015-12-16,176.7967071533203,177.1026578472434,174.05165782342036,175.38593378868288,197017000
2015-12-17,174.1026611328125,177.17915620902252,174.08566026851932,177.11116571970973,173092500
2015-12-18,171.0009765625,173.48878202257535,170.8385397944982,173.35200483718353,251393500
2015-12-21,172.41156005859375,172.59109883723892,171.06078610579505,172.189285754348,99094300
2015-12-22,173.97608947753906,174.2753164710669,172.30899933725252,173.30925342142444,111026200
2015-12-23,176.1305389404297,176.17328752926636,174.8994526341456,174.99349431157114,110987200
2015-12-24,175.83984375,176.39554927493901,175.61756936704649,175.8740478366309,48539600
2015-12-28,175.4380340576172,175.4807695960334,174.35228265410015,175.13880701848663,65899900
2015-12-29,177.310302734375,177.64372082444157,176.51523384461493,176.54942488550324,92640700
2015-12-30,176.0535888671875,177.1478979684373,175.9082540990229,177.06240078949907,63317700
2015-12-31,174.29237365722656,176.01931409906342,174.29237365722656,175.3695802013079,114877900
2016-01-04,171.85592651367188,171.86447101270596,169.77846528516088,171.40282020916834,222353500
2016-01-05,172.14657592773438,172.60822667738654,171.0266335682685,172.1807669649165,110845800
2016-01-06,169.97508239746094,171.03517411104906,168.93207967955107,169.56471169055436,152112600
2016-01-07,165.89710998535156,168.79528619122763,165.50384132673645,166.99140575927893,213436100
2016-01-08,164.07614135742188,167.43598162190915,163.78547187154766,166.87173164695164,209817200
2016-01-11,164.23858642578125,165.34998438992451,162.28082650155002,165.00800876132237,187941300
2016-01-12,165.56370544433594,166.3245832405095,163.40930475656077,165.70049568848833,172330500
2016-01-13,161.4344024658203,166.5895644653227,161.04969141489357,166.23904444435354,221168900
2016-01-14,164.0846710205078,165.22171536601525,160.43417464523262,162.04997175831488,240795600
2016-01-15,160.56243896484375,161.37460993019045,158.60467893069068,159.67332837063032,324846400
2016-01-19,160.7761688232422,162.52875651342805,159.1860179351032,162.40052379867376,195244400
2016-01-20,158.71578979492188,160.2973959866712,154.7575216339818,158.18574391327064,286547800
2016-01-21,159.60488891601562,161.46860676006568,157.85230171223117,159.19453129765265,195772900
2016-01-22,162.87921142578125,163.08438368721468,161.47714444418128,162.24656651462044,168319600
2016-01-25,160.41709899902344,162.56294230855138,160.2204711610678,162.36631447059574,130371700
2016-01-26,162.60569763183594,162.88782265191693,160.74197925346937,161.08394185930484,141036800
2016-01-27,160.8359832763672,163.76835041782158,159.92121330009022,162.07561373862936,185681700
2016-01-28,161.67381286621094,162.60567190797616,160.0067225976779,162.40049959494758,143798800
2016-01-29,165.614990234375,165.75178047168004,162.33210280926474,162.45179100564786,210529300
2016-02-01,165.55516052246094,166.3502424628056,164.0077582719944,164.59765483046766,136061600
2016-02-02,162.5714874267578,164.11888956008042,162.04142849164316,164.11034506170472,182564900
2016-02-03,163.5460662841797,163.9564238995478,159.95540779838382,163.64010792989254,205054900
2016-02-04,163.8026123046875,164.78576469705652,162.40054458211463,163.04173432801755,139531800
2016-02-05,160.68209838867188,163.86239959567644,160.04090883959893,163.28106066613367,180788300
2016-02-08,158.5191650390625,159.11760605330596,156.2792802235931,158.8183920687021,191526700
2016-02-09,158.52769470214844,159.81863131746076,156.6212281333851,156.75801836527845,184513100
2016-02-10,158.3909454345703,161.01554161585466,158.26269967767672,159.3655531797923,148214100
2016-02-11,156.33055114746094,157.39065582604118,154.81734026195517,155.88598943772936,219058900
2016-02-12,159.55361938476562,159.57070838115334,157.270986043608,158.12590548426786,127632400
2016-02-16,162.24659729003906,162.27224382758297,160.4085258592103,161.38313342098124,120250700
2016-02-17,164.89688110351562,165.2730477793196,163.2981727313487,163.42641848630186,136009500
2016-02-18,164.2214813232422,165.23029310252636,163.9051652870858,165.17044247674752,102343000
2016-02-19,164.14456176757812,164.29844103261712,162.81943379013438,163.43497694036583,114793000
2016-02-22,166.5211944580078,166.6665291860387,165.6748195823797,165.7432146976356,103640300
2016-02-23,164.4180908203125,166.12792947004937,164.29838959159864,165.8543490244753,111455300
2016-02-24,165.17041015625,165.4525350974953,161.853332062436,162.9732742853884,150812200
2016-02-25,167.17091369628906,167.17947123808545,164.85408970524173,165.62351185499202,110728300
2016-02-26,166.78623962402344,168.1455584778382,166.6238028342526,168.05152985748256,129833700
2016-02-29,165.47816467285156,167.76079745984154,165.28153690184615,166.8032920931728,125918100
2016-03-01,169.3680877685547,169.45358492904856,166.23907954298517,166.71783233366648,141799700
2016-03-02,170.12896728515625,170.18026036396623,168.6328582763672,169.05177349504083,102415000
2016-03-03,170.79580688476562,170.81290892639635,169.36809296693647,169.94943193202522,95172200
2016-03-04,171.3515167236328,172.13805417815144,170.15463458855996,170.99245208311095,129293600
2016-03-07,171.48829650878906,171.89866725435832,170.34270752873945,170.41964715164514,100219000
2016-03-08,169.615966796875,170.91544765443672,169.45354310408274,170.40250395318503,123974900
2016-03-09,170.45382690429688,170.80433392917834,169.6416430727765,170.43672486441375,94801200
2016-03-10,170.5906219482422,171.89866071304434,168.7440058435948,170.94969959821023,156838700
2016-03-11,173.34349060058594,173.38623918890318,170.5735594901398,172.06111122129417,137964500
2016-03-14,173.12115478515625,173.58280545810214,172.49706736125603,172.83048535978168,73612000
2016-03-15,172.83905029296875,173.1468217930014,171.881544757327,172.14656767915395,93169100
2016-03-16,173.83932495117188,174.24969569640277,172.30902481281944,172.35177339607716,129303200
2016-03-17,174.94219970703125,175.45514363351288,173.35204874936662,173.75386199988128,134278500
2016-03-18,175.629638671875,175.9733649749974,175.13122635372497,175.44917383972907,138372400
2016-03-21,175.87879943847656,176.1108218536255,175.13118768249282,175.36321009764177,72926700
2016-03-22,175.78431701660156,176.36006580393075,174.93358980072512,175.0968512767559,97471900
2016-03-23,174.62420654296875,175.58665057726404,174.45233029771612,175.39759719733937,81052500
2016-03-24,174.54684448242188,174.58122497393586,173.36097977150158,173.58440051708004,84360900
2016-03-28,174.64996337890625,175.18274295765676,174.1945202333973,174.96791079044255,62408200
2016-03-29,176.26548767089844,176.37720459081868,173.92811270480232,174.2374715418537,92922900
2016-03-30,177.03890991210938,177.76933147052588,176.66939173712086,177.27952090927198,86365300
2016-03-31,176.60926818847656,177.37407033730108,176.44599360968522,176.94440591408917,94584100
2016-04-01,177.81228637695312,178.00133973286415,175.28585799551922,175.6038185189959,114423500
2016-04-04,177.23655700683594,177.94121288496888,176.92719812829498,177.73496926183614,63497000
2016-04-05,175.46636962890625,177.24517362782296,175.20856833726543,175.87884382814053,99662200
2016-04-06,177.3826904296875,177.4428497535411,175.2859255738066,175.46639043304745,91839800
2016-04-07,175.2600860595703,176.64360579356563,174.52106285174085,176.2826893123906,113859000
2016-04-08,175.73272705078125,176.89282609286437,175.19134574950033,176.4545600442785,95040600
2016-04-11,175.32025146484375,177.08187798680925,175.22572477989002,176.3772221330967,83757500
2016-04-12,176.95297241210938,177.23655246953857,175.04526156199742,175.49211617785394,115350600
2016-04-13,178.7404022216797,178.8263403522903,177.74357760079482,177.8810733648447,96336400
2016-04-14,178.74900817871094,179.25602221892794,178.3966932784965,178.8005789294848,65212900
2016-04-15,178.5513458251953,178.8864835492392,178.22479666914114,178.74898778749875,75761600
2016-04-18,179.80592346191406,179.8402908369695,177.88102265095856,178.55129791920893,82531000
2016-04-19,180.3730926513672,180.6308938892133,179.5481444250384,180.23561002185616,88316100
2016-04-20,180.54495239257812,181.24959505852053,179.93482328915294,180.41604522927253,81100300
2016-04-21,179.57395935058594,180.6738992817701,179.29896781163075,180.56218233002977,85695000
2016-04-22,179.57395935058594,179.84893777722283,178.6630728243539,179.21304278994597,99251700
2016-04-25,179.26455688476562,179.30752594133062,178.34506890107204,178.96378660112572,66166500
2016-04-26,179.53097534179688,180.04657787826676,179.04975330099415,179.63409060416396,75864200
2016-04-27,179.9005126953125,180.29579665132587,178.78338248896773,179.14429905797414,77329400
2016-04-28,178.26773071289062,180.25277785090321,177.84666805471522,179.13566106509376,97216200
2016-04-29,177.30531311035156,177.99277877371787,176.18818304642096,177.64045081829906,142424100
2016-05-02,178.714599609375,178.89505130238553,177.3740488691756,177.81230180737433,62188000
2016-05-03,177.1592254638672,177.70919536177857,176.40301193712025,177.46858435096215,106422100
2016-05-04,176.17098999023438,176.8928361370348,175.6639891526077,176.15381285535383,92243800
2016-05-05,176.1365966796875,177.00451390679288,175.7069323492228,176.64359744268032,67619200
2016-05-06,176.78111267089844,176.82408173114652,175.1999509073725,175.35462378948614,89315000
2016-05-09,176.92718505859375,177.365437974021,176.47174189776288,176.65220669371254,74374900
2016-05-10,179.12710571289062,179.14429596225634,177.5717225094128,177.64047039455727,77472200
2016-05-11,177.45138549804688,179.20441036502498,177.45138549804688,178.66304217310076,81727000
2016-05-12,177.50291442871094,178.30209684921434,176.48031129149425,178.13022063848146,89586300
2016-05-13,175.95616149902344,177.76075723555434,175.62962546929919,177.20219875688937,96474600
2016-05-16,177.6920166015625,178.17323865430407,176.0678856174009,176.12804493015236,77486800
2016-05-17,176.03350830078125,177.7091968228574,175.50071553332148,177.4170281805091,114924900
2016-05-18,176.08511352539062,177.27958034473667,174.98517342321526,175.68122783496307,120062100
2016-05-19,175.47496032714844,175.76712900880545,174.25471485171164,175.35465480456506,115430500
2016-05-20,176.58352661132812,177.10771784268476,176.0421451279689,176.09370277165638,104990400
2016-05-23,176.3428497314453,176.88421790047636,176.15379636692163,176.6006378536908,58682600
2016-05-24,178.628662109375,178.94662266154617,177.1420270512897,177.16780586466624,93537800
2016-05-25,179.84034729003906,180.2614231624524,178.6286904200417,179.31615614777684,76621400
2016-05-26,179.8919219970703,180.2098826298098,179.5739744766502,179.9778601383122,55280700
2016-05-27,180.66525268554688,180.6738412512613,180.00356598074117,180.05512359965593,64211200
2016-05-31,180.32156372070312,181.05199849211473,179.75440352965302,180.94028154506367,109879400
2016-06-01,180.6910858154297,180.87153753587984,179.50520777462802,179.70284974398896,69936200
2016-06-02,181.2410888671875,181.2582660069171,179.80601096054275,180.28723311937927,63044700
2016-06-03,180.69969177246094,181.05201979128742,179.47944622873146,180.6739129527731,101757100
2016-06-06,181.61915588378906,181.9800724237168,180.89730969161607,181.06058426946095,64887000
2016-06-07,181.90269470214844,182.46985479665423,181.7480218285462,181.77380064081325,60974800
2016-06-08,182.49571228027344,182.6246195094942,181.91137480056688,182.04026891746653,66170900
2016-06-09,182.24644470214844,182.36675020386295,181.48164263146703,181.7566210158218,73786900
2016-06-10,180.51922607421875,181.19809012736474,179.96924299722582,180.8543638165624,113829200
2016-06-13,179.12710571289062,180.77701561940225,179.04118069069884,179.90909815505054,117751200
2016-06-14,178.77476501464844,179.3763056888364,177.8123209156556,178.7403976306776,125059300
2016-06-15,178.52552795410156,179.90904761219753,178.33647460114574,178.7747274944626,109124500
2016-06-16,179.05836486816406,179.23024114394238,176.6694314928168,178.52558512774414,149533100
2016-06-17,178.39149475097656,178.97887082759283,177.72636686850896,178.9529579524778,117055700
2016-06-20,179.5403594970703,181.06063872339286,179.4539744537706,180.37824433115063,82789600
2016-06-21,180.0500030517578,180.46462227645551,179.47989337998132,179.92907189536652,72461700
2016-06-22,179.7562713623047,180.96558263275622,179.60941418328156,180.23134945965788,95560500
2016-06-23,182.09719848632812,182.14902424156966,180.76695577326802,181.2334007509493,102731400
2016-06-24,175.55821228027344,182.13171191861136,175.1090338804312,175.89509278502908,333444400
2016-06-27,172.4140625,174.1416582638056,171.59344396778462,174.13301184946036,230775800
2016-06-28,175.52371215820312,175.54962503803324,173.72701113376573,174.03797887223584,159382400
2016-06-29,178.5124053955078,178.745621244762,176.83663603447164,176.94028752302904,137328600
2016-06-30,180.94833374023438,181.00015949198846,178.42604610431894,178.98752250283675,165021900
2016-07-01,181.328369140625,181.8207400409697,180.78417249929748,180.9482961327457,106055300
2016-07-05,180.02406311035156,180.6028059275418,179.41940741929506,180.49050802045073,109803700
2016-07-06,181.10386657714844,181.2247977530566,178.85798681827117,179.523114876021,96021500
2016-07-07,180.99151611328125,181.9589652398035,180.214103519541,181.28520414376038,85593800
2016-07-08,183.68658447265625,183.93709319879576,182.07128691368277,182.3045159944488,133971000
2016-07-11,184.33444213867188,184.91319825375754,183.94573577132977,184.15305198481605,73633900
2016-07-12,185.67333984375,185.97567435469716,184.3603634592351,185.31054633891867,101275600
2016-07-13,185.64739990234375,186.10521162841002,185.15504206773775,186.09657839640178,87324100
2016-07-14,186.68397521972656,187.15906664303265,186.28663561514935,186.9258375478627,91230900
2016-07-15,186.43345642089844,187.45273136521058,185.98427793298637,187.2540615876849,107155400
2016-07-18,186.9344482421875,187.0985719007426,186.29523325110605,186.55437517616642,58725900
2016-07-19,186.74441528320312,186.77896138963627,186.2606907101024,186.51118622813453,54345700
2016-07-20,187.52183532714844,187.76369762328756,186.7444226867737,186.7444226867737,58159500
2016-07-21,186.81346130371094,187.634066170882,186.36428297980078,187.40948359917786,67777300
2016-07-22,187.6514434814453,187.7032692418522,186.6667144921882,186.93448970796294,62787500
2016-07-25,187.14170837402344,187.49586848447058,186.55433244689402,187.44404274743007,55873100
2016-07-26,187.22811889648438,187.5909122856959,186.37295457730426,187.03808238111102,70080500
2016-07-27,187.02951049804688,187.67735887281884,186.25208454001515,187.60825346451543,84083900
2016-07-28,187.2454071044922,187.53909512150375,186.3643298729523,186.83077477170565,65035700
2016-07-29,187.5477294921875,187.91052290020158,186.69257830919184,186.9776330970255,79519400
2016-08-01,187.39224243164062,188.0055313104878,186.9344307850067,187.60819181893984,73311400
2016-08-02,186.1915740966797,187.29723396299798,185.34505614476527,187.14174354215353,92295500
2016-08-03,186.7357940673828,186.79626623743292,185.82881696069404,186.131138269421,53993600
2016-08-04,186.9344482421875,187.2540491474753,185.06864219835987,186.84806320699877,46585500
2016-08-05,188.46337890625,188.50657142804968,186.934466442497,186.934466442497,71892200
2016-08-08,188.35107421875,188.75706015575796,188.08329906466085,188.65339547831599,39906500
2016-08-09,188.46337890625,188.9643831620106,188.13514473768814,188.42019956495744,51251700
2016-08-10,187.99688720703125,188.6533685614711,187.64272706902258,188.57562994986054,57941100
2016-08-11,188.8693389892578,189.11984767304293,188.26468330849164,188.53245845422342,72504300
2016-08-12,188.70521545410156,188.92116483803304,188.29922955787004,188.5583582741843,61313500
2016-08-15,189.2494354248047,189.60359564605292,189.06804528841397,189.07667852045407,49813500
