date,open,high,low,close,adj_close
1995-05-01,30.301240921020508,30.420863190067962,30.301240921020508,30.35645119904241,518700
1995-05-02,30.36566162109375,30.411670199307526,30.264442749023434,30.328854758522724,228400
1995-05-03,30.788925170898438,30.788925170898438,30.466865284173558,30.466865284173558,724700
1995-05-04,30.770511627197266,31.028159451826905,30.696897963017367,30.825721875332185,311400
1995-05-05,30.733720779418945,30.899351609966715,30.669308789761484,30.899351609966715,314900
1995-05-08,30.954553604125977,31.05577241793257,30.678502293744355,30.706107424782516,183100
1995-05-09,30.92695426940918,31.120190222892546,30.880945709055997,31.08338337461,180600
1995-05-10,30.963754653930664,31.018964914829205,30.816527291534562,31.009763204679448,330300
1995-05-11,31.04658317565918,31.04658317565918,30.90855746503829,31.009776319493607,351700
1995-05-12,31.06499671936035,31.138610455662153,30.917769246756745,30.92697096379447,94600
1995-05-15,31.212203979492188,31.212203979492188,31.083380024388152,31.14779200194017,147200
1995-05-16,31.23060417175293,31.304217852770613,31.147788780608032,31.202999041371296,221600
1995-05-17,31.111000061035156,31.239824077851033,31.08339491457461,31.230622362364187,189200
1995-05-18,30.660106658935547,31.074183729659467,30.660106658935547,31.05578030429396,577800
1995-05-19,30.678518295288086,30.733728586161426,30.568097713541395,30.614106289269184,363900
1995-05-22,31.01897430419922,31.064982868874683,30.76132634201661,30.779729767886796,216000
1995-05-23,31.30422592163086,31.30422592163086,30.982165984165523,31.07418310915562,136800
1995-05-24,31.285802841186523,31.460635268828447,31.092567000108605,31.359416494930493,370800
1995-05-25,31.313426971435547,31.34103210834836,31.046577314611675,31.19380471148002,379900
1995-05-26,30.954553604125977,31.202999783469437,30.834931369627274,31.193798073123382,518600
1995-05-30,30.945354461669922,31.11098526164318,30.844135639464046,31.02816986165655,61500
1995-05-31,31.58948516845703,31.589485168457028,30.890154882176013,30.890154882176013,564500
1995-06-01,31.506656646728516,31.745901118929144,31.359429279220443,31.45144638391299,810100
1995-06-02,31.534276962280273,31.755118119880134,31.26742723018044,31.37784780898037,112900
1995-06-05,31.72749900817871,31.82871782752035,31.506657947796956,31.534263080344676,257200
1995-06-06,31.672298431396484,31.810324136356083,31.67229843139648,31.6999035723884,165800
1995-06-07,31.506656646728516,31.62627888282883,31.4698498048515,31.607875461890323,41900
1995-06-08,31.433042526245117,31.589471602049027,31.433042526245114,31.497454498634962,141100
1995-06-09,31.249004364013672,31.405433420017275,31.064970180480024,31.368626583310544,304900
1995-06-12,31.423843383789062,31.552667339095958,31.331826272855565,31.350229695042266,378500
1995-06-13,31.764328002929688,31.78273143746209,31.543486788540836,31.571091940339443,120000
1995-06-14,31.736709594726562,31.773516448417173,31.617087320232088,31.71830616788126,389400
1995-06-15,31.874736785888672,31.939148782857846,31.727509364244842,31.782719647361276,274500
1995-06-16,31.969358444213867,31.969358444213867,31.812010704332096,31.812010704332096,325100
1995-06-19,32.33034133911133,32.34885284288408,32.04341303063367,32.06192453440642,134600
1995-06-20,32.24701690673828,32.348830105927185,32.21924967059586,32.237761161357476,287800
1995-06-21,32.22850799560547,32.37659993355196,32.22850799560547,32.34883269518699,158200
1995-06-22,32.65430450439453,32.67281601488455,32.36737609179923,32.36737609179923,297000
1995-06-23,32.58949279785156,32.59874854701312,32.48767955707441,32.58023704869,315400
1995-06-26,32.200748443603516,32.55246688018211,32.200748443603516,32.496932390196015,132900
1995-06-27,32.135963439941406,32.4043801852635,32.11745194026402,32.19149793897356,127700
1995-06-28,32.302581787109375,32.432162344421556,32.03416491839127,32.13597821342228,212600
1995-06-29,32.24701690673828,32.385853087450414,32.02487901759887,32.302551379023136,89200
1995-06-30,32.22850799560547,32.42287866416024,32.16371777275388,32.311809710700366,714100
1995-07-03,32.348854064941406,32.348854064941406,32.2655522948171,32.2655522948171,9500
1995-07-05,32.46916198730469,32.61725394619775,32.3673487655657,32.44139474501223,409300
1995-07-06,32.885684967041016,32.885684967041016,32.413641642155255,32.47843190243369,202500
1995-07-07,33.033782958984375,33.04303871212503,32.80238913046809,32.8209006367494,481700
1995-07-10,33.052276611328125,33.14483409273761,32.99674212248243,33.06153235946907,400400
1995-07-11,32.89493942260742,33.0522871913706,32.84866066708884,33.02451993805945,420500
1995-07-12,33.302188873291016,33.357723373913515,32.89493586872603,32.95972611945228,203400
1995-07-13,33.2281494140625,33.32996268524765,33.19112640635881,33.25591666984027,215600
1995-07-14,33.20036315917969,33.22813039906749,33.024503973223624,33.052271213111425,543700
1995-07-17,33.38547897338867,33.422501960883416,33.218875529662306,33.246642770283366,171500
1995-07-18,33.09855270385742,33.32994638886761,33.0707854616562,33.32994638886761,221200
1995-07-19,32.737571716308594,33.005988334847736,32.10818102456164,32.96896535298027,486600
1995-07-20,32.85791778564453,32.92270804606693,32.59875674395494,32.7746160222443,318900
1995-07-21,32.82091522216797,32.95049582372193,32.69133462061401,32.83017097942182,94000
1995-07-24,33.06153869628906,33.09856169594896,32.867167948074595,32.867167948074595,108400
1995-07-25,33.31145095825195,33.35772971757156,32.99675539487864,33.09856866538177,107400
1995-07-26,33.28366470336914,33.450268141817595,33.274408956788676,33.29292044994961,167800
1995-07-27,33.56134796142578,33.589115210152826,33.4410232169419,33.4410232169419,187700
1995-07-28,33.34846496582031,33.589114449337195,33.32069771772221,33.589114449337195,415600
1995-07-31,33.26518249511719,33.40401881604839,33.19113645728721,33.376251551862154,342500
1995-08-01,33.20964431762695,33.3114576084558,33.024529243392685,33.3114576084558,141000
1995-08-02,33.135589599609375,33.64465592027376,33.08005509190053,33.40400638686878,240400
1995-08-03,33.126319885253906,33.14483138002074,32.848647463751355,32.904181948051864,1193600
1995-08-04,33.16334915161133,33.218883646422846,33.126326155070316,33.19111639901708,240500
1995-08-07,33.23740005493164,33.33921331046053,33.21888855392639,33.23740005493164,193100
1995-08-08,33.23740005493164,33.357724811465786,33.13558679940275,33.2559115559369,951900
1995-08-09,33.2281494140625,33.3484741890995,33.20038215828473,33.3484741890995,107100
1995-08-10,33.15409851074219,33.339213521969114,33.015262252321996,33.265167517478346,280800
1995-08-11,32.968971252441406,33.163341942026264,32.83013504559508,33.12631895353391,257200
1995-08-14,33.26518249511719,33.26518249511719,32.97825409852602,33.052300136356,254800
1995-08-15,33.20036315917969,33.25589763895529,32.96896949344802,33.25589763895529,44400
1995-08-16,33.29293441772461,33.29293441772461,33.13558665984267,33.17260966169725,374900
1995-08-17,33.23740005493164,33.311446058952654,33.117075298397495,33.311446058952654,353800
1995-08-18,33.27443313598633,33.413269435580155,33.24666587606757,33.4040136822739,85400
1995-08-21,33.18186950683594,33.55209957106842,33.172613755230124,33.413263296981235,266700
1995-08-22,33.24666213989258,33.30219665348928,33.06154709457024,33.22815063536034,220200
1995-08-23,33.126319885253906,33.29292333815543,33.126319885253906,33.2744118433886,176500
1995-08-24,33.16334915161133,33.228139395558095,33.02451291458253,33.135581904205566,167400
1995-08-25,33.34846496582031,33.403999462016515,33.218884474695834,33.218884474695834,195000
1995-08-28,33.2281494140625,33.44103170835872,33.172614902506965,33.44103170835872,293000
1995-08-29,33.31145095825195,33.32070671011588,33.03377840233432,33.26517219893235,1133100
1995-08-30,33.38547897338867,33.422501960883416,33.302177251525485,33.339200239020236,437400
1995-08-31,33.41323471069336,33.468769172816394,33.34844450488315,33.376211735944665,491900
1995-09-01,33.56134796142578,33.61688245887988,33.376232969912124,33.40400021863917,629900
